,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
2706,1557515278816346112,1557375182074937345,1660175554000.0,2022-08-10 18:52:34,-0500,,@m_ebrard Gracias al pueblo de Corea del Sur.,es,[],[],450882256,450882256,prendona,Pedro Rendon Aguilar,3,18,https://twitter.com/prendona/status/1557515278816346112,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2707,1557515026046586881,1557375182074937345,1660175494000.0,2022-08-10 18:51:34,-0500,,"@m_ebrard Usted nada más anda por el mundo estirando la mano, pero de trabajar, nada !!",es,[],[],734118834831953921,734118834831953921,macarmen_sb,Maricarmen Suarez,3,18,https://twitter.com/macarmen_sb/status/1557515026046586881,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2708,1557514893233897478,1557375182074937345,1660175462000.0,2022-08-10 18:51:02,-0500,,@m_ebrard Ya viene la viruela del mono. Y no veo que muevan un dedo al respecto,es,[],[],770839546460303361,770839546460303361,marthae050296,Martha B.,3,18,https://twitter.com/marthae050296/status/1557514893233897478,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2709,1557514833280524293,1557375182074937345,1660175448000.0,2022-08-10 18:50:48,-0500,,"@m_ebrard O sea, por un lado pedimos limosna y por otro estamos regalando dinero a otros países, en serio??",es,[],[],1296223177283174400,1296223177283174400,gilberrtto2,gilberrtto,3,18,https://twitter.com/gilberrtto2/status/1557514833280524293,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2710,1557514709053718528,1557375182074937345,1660175418000.0,2022-08-10 18:50:18,-0500,,@m_ebrard Todas las regalaron.,es,[],[],770839546460303361,770839546460303361,marthae050296,Martha B.,3,18,https://twitter.com/marthae050296/status/1557514709053718528,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2711,1557514214612369410,1556765279824318465,1660175300000.0,2022-08-10 18:48:20,-0500,,"@m_ebrard Por qué son muertas de hambre, y si no lo hacen los corren...  Haci son los come cuando ahí pero sigan votando por ese pedazo",es,[],[],1551410863101415427,1551410863101415427,ArturoD27120310,Arturo Diaz,3,18,https://twitter.com/ArturoD27120310/status/1557514214612369410,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2712,1557514110081835017,1557375182074937345,1660175275000.0,2022-08-10 18:47:55,-0500,,@m_ebrard Vergüenza te debe de dar.   Y las que tiraron?  Muy mal gordo.,es,[],[],1534772626874302465,1534772626874302465,bhenjuarez,Omar Abraham Benavides Hernández,3,18,https://twitter.com/bhenjuarez/status/1557514110081835017,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2713,1557513827071143936,1557375182074937345,1660175208000.0,2022-08-10 18:46:48,-0500,,"@m_ebrard Que poca madre tienes marcela deberías sentir pena y vergüenza, millones, niños y adultos, sin vacunarse! Sabes nunca serás presidente por eso te tienen donde estas. Corcholata de 5a.",es,[],[],263900132,263900132,farriv,RAF,3,18,https://twitter.com/farriv/status/1557513827071143936,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2714,1557513819261485057,1557375182074937345,1660175206000.0,2022-08-10 18:46:46,-0500,,"@m_ebrard Hmmm, de todas las vacunas que hay en México, ¿cuantas son compradas y cuantas donadas?",es,[],[],2950169800,2950169800,Rafles_1024,Rafles1024,3,18,https://twitter.com/Rafles_1024/status/1557513819261485057,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2715,1557513810155552772,1557375443090771969,1660175204000.0,2022-08-10 18:46:44,-0500,,"@m_ebrard Mexicanos pobres ,, La familia real muy millonarios",es,[],[],1536502970090659841,1536502970090659841,cheraffo,Cheraffo,3,18,https://twitter.com/cheraffo/status/1557513810155552772,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2716,1557512811508469760,1557375182074937345,1660174966000.0,2022-08-10 18:42:46,-0500,,@m_ebrard Por eso son invitados al Festival Cervantino? O es una aportación a cambio de qué?,es,[],[],822942601,822942601,marialuisalepe,maria luisa lepe,3,18,https://twitter.com/marialuisalepe/status/1557512811508469760,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2717,1557512635519844357,1557375182074937345,1660174924000.0,2022-08-10 18:42:04,-0500,,@m_ebrard @EDU43928740 De no ser por esos donativos seríamos el país con más muertes por COVID y no el número 3.,es,[],[],378423621,378423621,darpan_bodhi,Darpan⚡,3,18,https://twitter.com/darpan_bodhi/status/1557512635519844357,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}, {'screen_name': 'EDU43928740', 'name': 'EDU', 'id': '1245762791438528512'}]",,,,
2718,1557512464119513092,1557375182074937345,1660174883000.0,2022-08-10 18:41:23,-0500,,@m_ebrard Para que ?? ¿¿ Para regalarlas a cuba ???,es,[],[],167800296,167800296,isaackr2,El amante de los perros ,3,18,https://twitter.com/isaackr2/status/1557512464119513092,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2719,1557512187350061058,1557375182074937345,1660174817000.0,2022-08-10 18:40:17,-0500,,@m_ebrard Donación ahhh caray y el dinero de los impuestos??? En Londres,es,[],[],1536502970090659841,1536502970090659841,cheraffo,Cheraffo,3,18,https://twitter.com/cheraffo/status/1557512187350061058,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2720,1557511656623702016,1557375182074937345,1660174690000.0,2022-08-10 18:38:10,-0500,,@m_ebrard Lo que quiso decir es: El @GobiernoMX no invertirá en salud. El presupuesto es para las obras faraónicas del líder. Ya iremos limosneando las vacunas a otros países.,es,[],[],100681867,100681867,drak001,Drako01,3,18,https://twitter.com/drak001/status/1557511656623702016,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2721,1557510356859293696,1557375182074937345,1660174380000.0,2022-08-10 18:33:00,-0500,,"@m_ebrard Sigues de limosnero?? Que vergüenza!! pensarán en esos países que en México no se trabaja y se produce algo para ganar dinero sino que somos unos conchudos atenidos!!! En vez de robarse el dinero, paguen por lo que se tiene que pagar!",es,[],[],501489256,501489256,CARMENDELATORR5,CARMEN DLT,3,18,https://twitter.com/CARMENDELATORR5/status/1557510356859293696,[],[],0,,False,17,0,5,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2722,1557510097370218498,1557375182074937345,1660174319000.0,2022-08-10 18:31:59,-0500,,@m_ebrard Otra vez mendigando ???,es,[],[],1057265189719076864,1057265189719076864,Gral_Obrgn,General O’bergon,3,18,https://twitter.com/Gral_Obrgn/status/1557510097370218498,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2723,1557510053959065600,1557375182074937345,1660174308000.0,2022-08-10 18:31:48,-0500,,@m_ebrard 👿👿💀☠,und,[],[],873168447991013376,873168447991013376,gloriagarzaiba,gloria garza,3,18,https://twitter.com/gloriagarzaiba/status/1557510053959065600,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2724,1557509939693846531,1557375182074937345,1660174281000.0,2022-08-10 18:31:21,-0500,,@m_ebrard Que nervios !!!! Uds porque ya no les quedan tantos años… uno QUE TIENE LA CULPA!  https://t.co/RibxnCADOK,es,[],[],1476364672139993088,1476364672139993088,IndiHollie,· iH,3,18,https://twitter.com/IndiHollie/status/1557509939693846531,[],['https://pbs.twimg.com/tweet_video_thumb/FZ1jCAuWQAEdSZ2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZ1jCAuWQAEdSZ2.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2725,1557509352948244480,1557375182074937345,1660174141000.0,2022-08-10 18:29:01,-0500,,@m_ebrard Pedigüeños,es,[],[],1517169879975141376,1517169879975141376,Roberto52389522,Roberto,3,18,https://twitter.com/Roberto52389522/status/1557509352948244480,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2726,1557509219162632192,1557375182074937345,1660174109000.0,2022-08-10 18:28:29,-0500,,@m_ebrard Limosneros hijos de p  u  t  a.,es,[],[],1242242972197875713,1242242972197875713,Pacolococv,Pacoloco,3,18,https://twitter.com/Pacolococv/status/1557509219162632192,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2727,1557509090519273477,1557375182074937345,1660174078000.0,2022-08-10 18:27:58,-0500,,@m_ebrard No compraron ni madres. Pura donación,es,[],[],145330822,145330822,yucanuck30,yucanuck,3,18,https://twitter.com/yucanuck30/status/1557509090519273477,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2728,1557509023276175367,1556763417326804993,1660174062000.0,2022-08-10 18:27:42,-0500,,"@m_ebrard Pedro Castillo, además de ignorante, cruza una serie de litigios, que llevarán a sus destitución, por incapacidad y delitos.  Bien GOLDO, tú sigue felicitando a la basura del 🌎",es,[],[],1305919887936757770,1305919887936757770,MARIANO75798183,MARIANO VILLALOBOS,3,18,https://twitter.com/MARIANO75798183/status/1557509023276175367,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2729,1557508843780722688,1557375182074937345,1660174020000.0,2022-08-10 18:27:00,-0500,,@m_ebrard Imbécil,fr,[],[],1481323286898167808,1481323286898167808,NTepolli,Nehhuatl Tepõlli 👀,3,18,https://twitter.com/NTepolli/status/1557508843780722688,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2730,1557508476523405314,1557375443090771969,1660173932000.0,2022-08-10 18:25:32,-0500,,"@m_ebrard GOLDO el TRIBUNAL ELECTORAL, ya dictaminó que vulneraste la equidad en los comisios de HGO. Al ir a arrengar y apoyar al candidato de MORENA...En síntesis, eres un delincuente electoral.",es,[],[],1305919887936757770,1305919887936757770,MARIANO75798183,MARIANO VILLALOBOS,3,18,https://twitter.com/MARIANO75798183/status/1557508476523405314,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2731,1557507585271644161,1557375182074937345,1660173720000.0,2022-08-10 18:22:00,-0500,,"@m_ebrard Y la vacuna Patria? Rateros, h’sdsrpm.",ca,[],[],1298395069997817856,1298395069997817856,LizbethArriol11,Lizbeth Arriola,3,18,https://twitter.com/LizbethArriol11/status/1557507585271644161,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2732,1557507502828404738,1557375182074937345,1660173700000.0,2022-08-10 18:21:40,-0500,,@m_ebrard Y ahora si las van a aplicar a tiempo ? O otra vez se les van a caducar como con los niños ? Ineptos!!,es,[],[],118789831,118789831,Aracelisalcedo,Araceli Salcedo,3,18,https://twitter.com/Aracelisalcedo/status/1557507502828404738,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2733,1557507018986078210,1557507018986078210,1660173585000.0,2022-08-10 18:19:45,-0500,,@m_ebrard @ASF_Mexico @SRE_mx,qam,[],[],1220027663202603009,1220027663202603009,Canuto45245306,Canuto,3,18,https://twitter.com/Canuto45245306/status/1557507018986078210,[],[],0,,False,0,0,0,https://twitter.com/ALEJANDROFDEZDO/status/1557160191103303680,None,,,,,,,[],,,,
2734,1557506617456959488,1557375182074937345,1660173489000.0,2022-08-10 18:18:09,-0500,,@m_ebrard No dijo tu patrón q ya estaban pagadas millones de vacunas ?? Puras mentiras de su mugroso presidente lopez obrador !,es,[],[],1259518051998855168,1259518051998855168,JoseTakata7,Jose T@k@t@,3,18,https://twitter.com/JoseTakata7/status/1557506617456959488,[],[],0,,False,7,0,2,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2735,1557506519935098880,1557375443090771969,1660173466000.0,2022-08-10 18:17:46,-0500,,@m_ebrard TPM,und,[],[],101690342,101690342,skyelmatador,🇲🇽 Peña Fiel 🇲🇽,3,18,https://twitter.com/skyelmatador/status/1557506519935098880,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2736,1557506439563935747,1557375182074937345,1660173446000.0,2022-08-10 18:17:26,-0500,,@m_ebrard Presuma lo suyo canciller,es,[],[],265503514,265503514,jesusmedinaglz,Jesus Medina,3,18,https://twitter.com/jesusmedinaglz/status/1557506439563935747,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2737,1557504424427151361,1557375182074937345,1660172966000.0,2022-08-10 18:09:26,-0500,,"@m_ebrard No dicen  que somos primer  mundo  porq andamos pidiendo  regalos  de  vacunas , será para negocios  de amigos  del gabinete de  obrador  o políticos  locales  o estatales  ,hay que dejar con negocios  a amigos  antes de perder  las elecciones",es,[],[],1468352952801071104,1468352952801071104,Francis80305999,Francisco Morales,3,18,https://twitter.com/Francis80305999/status/1557504424427151361,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2738,1557504239370661888,1557375443090771969,1660172922000.0,2022-08-10 18:08:42,-0500,,@m_ebrard PRESIDENTE PRESIDENTE.....,es,[],[],1514104913927753728,1514104913927753728,RafaelH89354637,Rafael Herrera,3,18,https://twitter.com/RafaelH89354637/status/1557504239370661888,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2739,1557503663626674176,1557375182074937345,1660172785000.0,2022-08-10 18:06:25,-0500,,"@m_ebrard Que bueno, porque la vacuna patria ni para cuando jajaja jajaja jajaja",es,[],[],1555201739238031363,1555201739238031363,SergioCeja8,Sergio Ceja,3,18,https://twitter.com/SergioCeja8/status/1557503663626674176,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2740,1557503287531798528,1557375182074937345,1660172695000.0,2022-08-10 18:04:55,-0500,,@m_ebrard Teniendo la oportunidad de ser el país con mayor exportación a EU del mundo  Se dedican a buscar problemas para ser menos competitivos y a buscar cosas regaladas  Hambreados,es,[],[],2225085199,2225085199,pakomayoral,Pako Mayoral 🪙,3,18,https://twitter.com/pakomayoral/status/1557503287531798528,[],[],0,,False,25,1,1,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2741,1557502973399502848,1556434991059460099,1660172620000.0,2022-08-10 18:03:40,-0500,,@m_ebrard Estúpido. El país se está yendo a pique por culpa de ustedes. Tolerar y hacerse cómplices de las locuras del PRESIDEMENTE.   ¡ No lo olvidaremos! Lo van a pagar.,es,[],[],172439044,172439044,Checotzin,Netamorfosis,3,18,https://twitter.com/Checotzin/status/1557502973399502848,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2742,1557502585463902209,1557375182074937345,1660172528000.0,2022-08-10 18:02:08,-0500,,@m_ebrard y son para México o las enviarán a centroamérica?,es,[],[],1653667166,1653667166,MarcoMaquisa123,Marco Quintero,3,18,https://twitter.com/MarcoMaquisa123/status/1557502585463902209,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2743,1557502284162105344,1557375443090771969,1660172456000.0,2022-08-10 18:00:56,-0500,,@m_ebrard  https://t.co/vLnsWN7Siw,qme,[],[],1146510764838199303,1146510764838199303,OmarKaptain,Omar,3,18,https://twitter.com/OmarKaptain/status/1557502284162105344,['https://twitter.com/omarkaptain/status/1557502075982036996'],[],0,,False,0,0,0,https://twitter.com/omarkaptain/status/1557502075982036996,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2744,1557502234145050624,1557375182074937345,1660172444000.0,2022-08-10 18:00:44,-0500,,@m_ebrard mendigueando como siempre,es,[],[],950132911461883904,950132911461883904,joegarciamty,Javier Garcia,3,18,https://twitter.com/joegarciamty/status/1557502234145050624,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2745,1557501733181435905,1557375182074937345,1660172324000.0,2022-08-10 17:58:44,-0500,,"@m_ebrard Mira ya estas aprendiendo a limosnear como @DiazCanelB , Cuba NO entiendo la soberania que aspiran  https://t.co/jflJaTeava",es,[],[],1040436230113161217,1040436230113161217,MarioMedinaA1,Mario Medina A,3,17,https://twitter.com/MarioMedinaA1/status/1557501733181435905,[],['https://pbs.twimg.com/media/FZ1bI05UUAAkcKD.png'],1,https://pbs.twimg.com/media/FZ1bI05UUAAkcKD.png,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2746,1557501362119684096,1557375182074937345,1660172236000.0,2022-08-10 17:57:16,-0500,,@m_ebrard Pobretones. Van a otros países a limosnear.  https://t.co/SSXNA1kLBu,es,[],[],1464890236517765128,1464890236517765128,Zorro_MEX,Z🦊MX,3,17,https://twitter.com/Zorro_MEX/status/1557501362119684096,[],['https://pbs.twimg.com/tweet_video_thumb/FZ1bOzwUEAc1rfN.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZ1bOzwUEAc1rfN.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2747,1557500109918638080,1557375182074937345,1660171937000.0,2022-08-10 17:52:17,-0500,,@m_ebrard Ah cabron y la vacuna patria?,es,[],[],466219695,466219695,TheOKestDad,OkestDad,3,17,https://twitter.com/TheOKestDad/status/1557500109918638080,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2748,1557499114400518146,1557375182074937345,1660171700000.0,2022-08-10 17:48:20,-0500,,@m_ebrard TU. NO SERAS PRESIDENTE,es,[],[],1428016098604195848,1428016098604195848,RAntiamlo,Jake Hitman,3,17,https://twitter.com/RAntiamlo/status/1557499114400518146,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2749,1557498904681259013,1557375182074937345,1660171650000.0,2022-08-10 17:47:30,-0500,,@m_ebrard Man t coso,en,[],[],253849199,253849199,dyavlomha,Aletsito,3,17,https://twitter.com/dyavlomha/status/1557498904681259013,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2750,1557498836175708174,1557375182074937345,1660171634000.0,2022-08-10 17:47:14,-0500,,@m_ebrard Somos los pordioseros internacionales.,es,[],[],717762526453215232,717762526453215232,RuizSibaj,Alejandro Ruiz Sibaj,3,17,https://twitter.com/RuizSibaj/status/1557498836175708174,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2751,1557498054416207878,1557375182074937345,1660171447000.0,2022-08-10 17:44:07,-0500,,"@m_ebrard Donativos pues que pordioseros, acaso no hay un presupuesto para la salud de los ciudadanos mexicanos, enserio pinches miserables, si se requiere que donen, es por qué el dinero lo han asignado a las obras que son elefantes blancos, locuras del BULTO @lopezobrador_ .  🤦😤😤😤",es,[],[],408751194,408751194,fmfrang,fmfrang,3,17,https://twitter.com/fmfrang/status/1557498054416207878,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2752,1557496632156966913,1557375182074937345,1660171108000.0,2022-08-10 17:38:28,-0500,,@m_ebrard Donación?!?!?.. Y porque se gastaron tanto en compra de VACUNAS?!?? GATO EMCERRDO @HLGatell @JorgeAlcocerN @zoerobledo @Juanferrer62 @Hacienda_Mexico @ASF_Mexico @SFP_mx @R_Ramirez_O,es,[],[],1192125353986158592,1192125353986158592,AnaD52418793,Ana🍇🍎🍓🍋🍏🍉🍍🥝,3,17,https://twitter.com/AnaD52418793/status/1557496632156966913,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2753,1557496405509525505,1556434991059460099,1660171054000.0,2022-08-10 17:37:34,-0500,,@m_ebrard No todo el pueblo apoya a ese engendro,es,[],[],1260647926029836295,1260647926029836295,IsabelM01610347,Isabel Miranda,3,17,https://twitter.com/IsabelM01610347/status/1557496405509525505,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2754,1557496375641837571,1557375443090771969,1660171047000.0,2022-08-10 17:37:27,-0500,,"@m_ebrard Sí, aquí tiren la basura que el Gobierno no compró ... vacunas CADUCADAS .. seguramente ... Disfruten de la 4T",es,[],[],239689073,239689073,Lazlo__Lozla,Lazlo__Lozla,3,17,https://twitter.com/Lazlo__Lozla/status/1557496375641837571,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2755,1557496357094580224,1557375182074937345,1660171043000.0,2022-08-10 17:37:23,-0500,,@m_ebrard ¿Y la vacuna “Patria”?  https://t.co/FtzrGHrtbw,es,[],[],1354215493482246146,1354215493482246146,BotAntiAMLO3,sergio,3,17,https://twitter.com/BotAntiAMLO3/status/1557496357094580224,[],['https://pbs.twimg.com/tweet_video_thumb/FZ1WrhGWIAEQVqi.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZ1WrhGWIAEQVqi.jpg,False,2,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2756,1557496131512373249,1557375182074937345,1660170989000.0,2022-08-10 17:36:29,-0500,,@m_ebrard A quien se las van a regalar uds? A Cuba? Bolivia? Venezuela!? Mendigos.,es,[],[],2266621002,2266621002,Albertto4D,AlberttoCuatro,3,17,https://twitter.com/Albertto4D/status/1557496131512373249,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2757,1557496090051624960,1557375182074937345,1660170979000.0,2022-08-10 17:36:19,-0500,,@m_ebrard Se les agradece mucho pq se la están pasando mal con la 5ta oleada 😘  https://t.co/e7b9dXALKs,es,[],[],994152162,994152162,DGineco,Dra Enriquez gineco,3,17,https://twitter.com/DGineco/status/1557496090051624960,[],['https://pbs.twimg.com/tweet_video_thumb/FZ1Wb5gaIAA_gpm.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZ1Wb5gaIAA_gpm.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2758,1557495911655284738,1557375182074937345,1660170936000.0,2022-08-10 17:35:36,-0500,,@m_ebrard Y la famosa vacuna “PATRIA” las mentiras no se olvidan!!!,es,[],[],1177094163889819648,1177094163889819648,Esteban78309413,Esteban,3,17,https://twitter.com/Esteban78309413/status/1557495911655284738,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2759,1557494876299739139,1557375182074937345,1660170690000.0,2022-08-10 17:31:30,-0500,,@m_ebrard Seguro ya están caducas ... Oiga y lo de la Línea 12? ya mero se entrega a las autoridades?,es,[],[],239689073,239689073,Lazlo__Lozla,Lazlo__Lozla,3,17,https://twitter.com/Lazlo__Lozla/status/1557494876299739139,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2760,1557494223166787584,1557375182074937345,1660170534000.0,2022-08-10 17:28:54,-0500,,"@m_ebrard Son, PARA MEXICO, Marcelo. Los  mexicanos las necesitan!! Dejen de donar lo que tanta falta hace a la población. Bola de miserables !! #CubaEsUnaDictadura",es,['cubaesunadictadura'],[],817066397125648384,817066397125648384,Necastanon19,Eugenia,3,17,https://twitter.com/Necastanon19/status/1557494223166787584,[],[],0,,False,8,0,1,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
2761,1557493898410336257,1557375182074937345,1660170456000.0,2022-08-10 17:27:36,-0500,,@m_ebrard Mientras ya se desecharon más de un millón de vacunas .,es,[],[],245512631,245512631,vat24,Vicente Aguilar,3,17,https://twitter.com/vat24/status/1557493898410336257,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'm_ebrard', 'name': 'Marcelo Ebrard C.', 'id': '64798737'}]",,,,
