Palabra 	 Primeras alineaciones 	 Segundas alineaciones 
motivo	[['motivo', 0], ['cuentas', 3.064215547965432e-14], ['pudo', 7.683853553430708e-13], ['llegado', 1.1113332476497817e-12], ['moles', 1.9652057758889896e-12]]	[['motivo', 0], ['cuentas', 3.086420008457935e-14], ['pudo', 7.686073999479959e-13], ['llegado', 1.1115552922547067e-12], ['moles', 1.965316798191452e-12]]
moto	[['moto', 2.220446049250313e-16], ['votar', 2.9753977059954195e-14], ['tomo', 5.850875339774575e-14], ['leído', 9.64783808399261e-14], ['sello', 4.787281682183675e-13]]	[['moto', 0], ['votar', 2.986499936241671e-14], ['tomo', 5.839773109528323e-14], ['leído', 9.636735853746359e-14], ['sello', 4.787281682183675e-13]]
motomami	[['motomami', 1.1102230246251565e-16], ['bancadanaranjas', 6.381657829512832e-06], ['shitbaum', 3.9257626610500473e-05], ['robamaridos', 5.4837967034537805e-05], ['robamaridostellez', 5.4837967034537805e-05]]	[['motomami', 0], ['bancadanaranjas', 6.38165782940181e-06], ['shitbaum', 3.925762661038945e-05], ['robamaridos', 5.483796703442678e-05], ['robamaridostellez', 5.483796703442678e-05]]
movciudadanomx	[['movciudadanomx', 0], ['cuatreros', 2.3018153209930503e-05], ['dádivas', 2.7978572440523486e-05], ['lagartija', 0.00010102543082102233], ['pedroferriz3', 0.00011230201075418389]]	[['movciudadanomx', 0], ['cuatreros', 2.301815320981948e-05], ['dádivas', 2.7978572440967575e-05], ['lagartija', 0.00010102543082113336], ['pedroferriz3', 0.00011230201075429491]]
mover	[['mover', 0], ['cartas', 7.549516567451064e-15], ['caballo', 6.794564910705958e-14], ['cuidar', 1.2079226507921703e-13], ['regular', 1.2090328738167955e-13]]	[['mover', 0], ['cartas', 7.549516567451064e-15], ['caballo', 6.827871601444713e-14], ['cuidar', 1.2101430968414206e-13], ['regular', 1.2112533198660458e-13]]
movilidad	[['movilidad', 0], ['incidente', 1.2212453270876722e-15], ['imaginar', 4.773959005888173e-15], ['aquello', 3.019806626980426e-14], ['futuros', 3.019806626980426e-14]]	[['movilidad', 0], ['incidente', 1.2212453270876722e-15], ['imaginar', 4.773959005888173e-15], ['aquello', 3.019806626980426e-14], ['futuros', 3.019806626980426e-14]]
movimiento	[['movimiento', 0], ['malo', 4.3298697960381105e-14], ['acuerdos', 1.730837695390619e-13], ['públicas', 3.892441924335799e-13], ['dolor', 3.9013237085328e-13]]	[['movimiento', 0], ['malo', 4.3298697960381105e-14], ['acuerdos', 1.729727472365994e-13], ['públicas', 3.8902214782865485e-13], ['dolor', 3.9013237085328e-13]]
movimientos	[['movimientos', 0], ['infraestructura', 1.7974510768681284e-13], ['seguido', 2.4513724383723456e-13], ['fuertes', 4.984901380566953e-13], ['té', 6.03073146976385e-13]]	[['movimientos', 0], ['infraestructura', 1.7963408538435033e-13], ['seguido', 2.454703107446221e-13], ['fuertes', 4.984901380566953e-13], ['té', 6.03073146976385e-13]]
mreldiablo8	[['mreldiablo8', 0], ['álvaro', 0.00042108244842586906], ['morenanarcopartido', 0.0004526951253429612], ['claudia', 0.0005455767804186662], ['claudio', 0.0005456855846193154]]	[['mreldiablo8', 0], ['álvaro', 0.0004210824484259801], ['morenanarcopartido', 0.00045269512534273915], ['claudia', 0.0005455767804186662], ['claudio', 0.0005456855846195374]]
mucha	[['mucha', 1.1102230246251565e-16], ['marco', 2.2681856393091948e-13], ['muchas', 9.07718344933528e-13], ['casi', 1.1053824522377909e-11], ['van', 1.4428347405726072e-11]]	[['mucha', 0], ['marco', 2.2681856393091948e-13], ['muchas', 9.076073226310655e-13], ['casi', 1.1053713500075446e-11], ['van', 1.4428458428028534e-11]]
muchas	[['muchas', 1.1102230246251565e-16], ['marco', 2.2715163083830703e-13], ['mucha', 9.07718344933528e-13], ['septiembre', 1.1182055281722114e-11], ['casi', 1.8296142378915192e-11]]	[['muchas', 0], ['marco', 2.270406085358445e-13], ['mucha', 9.076073226310655e-13], ['septiembre', 1.1182055281722114e-11], ['casi', 1.829603135661273e-11]]
muchísimas	[['muchísimas', 2.220446049250313e-16], ['dejaran', 1.7371912131025624e-08], ['dejaras', 1.9416364516189333e-08], ['circos', 1.4921717184090966e-07], ['opinan', 2.768612407111348e-07]]	[['muchísimas', 0], ['dejaran', 1.7371912131025624e-08], ['dejaras', 1.9416364516189333e-08], ['circos', 1.4921717184090966e-07], ['opinan', 2.7686124093317943e-07]]
muchísimo	[['muchísimo', 0], ['semejante', 2.3314683517128287e-15], ['colonia', 8.992806499463768e-15], ['coherente', 2.7422508708241367e-14], ['bola', 3.597122599785507e-14]]	[['muchísimo', 0], ['semejante', 2.3314683517128287e-15], ['colonia', 8.992806499463768e-15], ['coherente', 2.7422508708241367e-14], ['bola', 3.597122599785507e-14]]
muchísimos	[['muchísimos', 1.1102230246251565e-16], ['asaltos', 3.691500551905591e-07], ['publicas', 6.966379710870996e-07], ['croquetas', 7.658836098656252e-07], ['llegarás', 1.7178708134890641e-06]]	[['muchísimos', 0], ['asaltos', 3.691500550795368e-07], ['publicas', 6.966379710870996e-07], ['croquetas', 7.658836098656252e-07], ['llegarás', 1.7178708133780418e-06]]
muera	[['muera', 1.1102230246251565e-16], ['veamos', 5.88418203051333e-15], ['saca', 2.3647750424515834e-14], ['verlos', 4.4853010194856324e-14], ['manzana', 5.3290705182007514e-14]]	[['muera', 0], ['veamos', 5.88418203051333e-15], ['saca', 2.353672812205332e-14], ['verlos', 4.4853010194856324e-14], ['manzana', 5.3179682879545e-14]]
mueraelmalgobierno	[['mueraelmalgobierno', 2.220446049250313e-16], ['neoliberal', 6.425759432759914e-05], ['neoliberales', 6.425759432759914e-05], ['neoliberalismo', 6.425759432759914e-05], ['narcotraficante', 0.00031947779462726533]]	[['mueraelmalgobierno', 0], ['neoliberal', 6.425759432759914e-05], ['neoliberales', 6.425759432759914e-05], ['neoliberalismo', 6.425759432759914e-05], ['narcotraficante', 0.0003194777946270433]]
mueran	[['mueran', 2.220446049250313e-16], ['sacan', 2.1340481271003853e-08], ['díganos', 5.046286143395307e-07], ['carnicero', 5.92487548467524e-07], ['ambulancias', 7.220058502177551e-07]]	[['mueran', 0], ['sacan', 2.1340481382026155e-08], ['díganos', 5.046286145615753e-07], ['carnicero', 5.924875485785464e-07], ['ambulancias', 7.220058502177551e-07]]
muerde	[['muerde', 0], ['europa', 2.921659255639142e-07], ['gastas', 3.9258615458503954e-07], ['ruiz', 6.874289044667137e-07], ['grilla', 1.038776755390991e-06]]	[['muerde', 0], ['europa', 2.921659255639142e-07], ['gastas', 3.9258615436299493e-07], ['ruiz', 6.874289044667137e-07], ['grilla', 1.0387767555020133e-06]]
muerdes	[['muerdes', 0], ['urge', 1.9849964080220772e-06], ['obrador', 3.7867238079636323e-06], ['colmo', 4.476425493615821e-06], ['cerda', 9.078646299842674e-06]]	[['muerdes', 0], ['urge', 1.9849964081330995e-06], ['obrador', 3.7867238079636323e-06], ['colmo', 4.476425493504799e-06], ['cerda', 9.078646299842674e-06]]
muere	[['muere', 2.220446049250313e-16], ['limpieza', 9.658940314238862e-15], ['aparecer', 2.1871393585115584e-14], ['iniciar', 1.5365486660812167e-13], ['trampa', 1.9462209621678994e-13]]	[['muere', 0], ['limpieza', 9.43689570931383e-15], ['aparecer', 2.142730437526552e-14], ['iniciar', 1.5354384430565915e-13], ['trampa', 1.944000516118649e-13]]
mueren	[['mueren', 2.220446049250313e-16], ['torpe', 4.440892098500626e-16], ['digamos', 1.0658141036401503e-14], ['dela', 3.5860203695392556e-14], ['recinto', 4.2743586448068527e-14]]	[['mueren', 0], ['torpe', 2.220446049250313e-16], ['digamos', 1.0658141036401503e-14], ['dela', 3.5860203695392556e-14], ['recinto', 4.263256414560601e-14]]
muerta	[['muerta', 2.220446049250313e-16], ['150', 7.105427357601002e-15], ['preparado', 4.57300863843102e-13], ['voto', 7.140954494389007e-13], ['útil', 8.639755577632968e-13]]	[['muerta', 0], ['150', 7.105427357601002e-15], ['preparado', 4.574118861455645e-13], ['voto', 7.143174940438257e-13], ['útil', 8.639755577632968e-13]]
muertas	[['muertas', 0], ['estúpidos', 3.141931159689193e-14], ['pariente', 6.339373470609644e-14], ['admira', 1.3933298959045715e-13], ['robando', 1.52433621281034e-13]]	[['muertas', 0], ['estúpidos', 3.141931159689193e-14], ['pariente', 6.339373470609644e-14], ['admira', 1.3933298959045715e-13], ['robando', 1.525446435834965e-13]]
muerte	[['muerte', 0], ['sen', 1.2569945084806022e-12], ['programas', 1.2604361998569402e-12], ['partes', 1.1281753309333453e-11], ['último', 2.5330959552150034e-11]]	[['muerte', 0], ['sen', 1.2569945084806022e-12], ['programas', 1.2604361998569402e-12], ['partes', 1.1281753309333453e-11], ['último', 2.5330959552150034e-11]]
muertes	[['muertes', 0], ['temor', 1.176836406102666e-14], ['robó', 2.6756374893466273e-14], ['obvio', 9.00390872971002e-14], ['creemos', 1.0669243266647754e-13]]	[['muertes', 0], ['temor', 1.176836406102666e-14], ['robó', 2.6756374893466273e-14], ['obvio', 9.00390872971002e-14], ['creemos', 1.0669243266647754e-13]]
muerto	[['muerto', 0], ['principio', 1.545430450278218e-13], ['sociedad', 6.183942247162122e-13], ['corazón', 3.849587315585268e-12], ['asistencia', 3.872013820682696e-12]]	[['muerto', 0], ['principio', 1.5432100042289676e-13], ['sociedad', 6.183942247162122e-13], ['corazón', 3.849365270980343e-12], ['asistencia', 3.8719027983802334e-12]]
muertos	[['muertos', 0], ['necesitas', 7.316369732279782e-14], ['próximo', 7.338574192772285e-14], ['debajo', 2.9265478929119126e-13], ['expertos', 4.586331314726522e-13]]	[['muertos', 0], ['necesitas', 7.30526750203353e-14], ['próximo', 7.327471962526033e-14], ['debajo', 2.9254376698872875e-13], ['expertos', 4.584110868677271e-13]]
muestra	[['muestra', 0], ['carta', 1.6975310046518644e-13], ['cumplir', 1.701971896750365e-13], ['puestos', 3.8258285428582894e-13], ['solución', 1.0589307208874743e-12]]	[['muestra', 0], ['carta', 1.6964207816272392e-13], ['cumplir', 1.6997514507011147e-13], ['puestos', 3.823608096809039e-13], ['solución', 1.0590417431899368e-12]]
muestran	[['muestran', 2.220446049250313e-16], ['implica', 2.55351295663786e-15], ['laborales', 2.120525977034049e-14], ['cambia', 1.503241975342462e-13], ['cientos', 2.341460358934455e-13]]	[['muestran', 0], ['implica', 2.3314683517128287e-15], ['laborales', 2.120525977034049e-14], ['cambia', 1.503241975342462e-13], ['cientos', 2.339239912885205e-13]]
muestras	[['muestras', 0], ['entrevista', 1.2101430968414206e-14], ['héroe', 2.708944180085382e-14], ['transparencia', 2.708944180085382e-14], ['interesa', 1.0802470029602773e-13]]	[['muestras', 0], ['entrevista', 1.1879386363489175e-14], ['transparencia', 2.6867397195928788e-14], ['héroe', 2.708944180085382e-14], ['interesa', 1.0802470029602773e-13]]
muestre	[['muestre', 0], ['llevamos', 1.4432899320127035e-15], ['tratamientos', 1.965094753586527e-14], ['claras', 4.8405723873656825e-14], ['cambiando', 9.059419880941277e-14]]	[['muestre', 0], ['llevamos', 1.4432899320127035e-15], ['tratamientos', 1.965094753586527e-14], ['claras', 4.8405723873656825e-14], ['cambiando', 9.059419880941277e-14]]
mueve	[['mueve', 1.1102230246251565e-16], ['garantiza', 3.3306690738754696e-15], ['130', 1.3211653993039363e-14], ['guerras', 5.262457136723242e-14], ['salarios', 8.248957072964913e-14]]	[['mueve', 0], ['garantiza', 3.219646771412954e-15], ['130', 1.3100631690576847e-14], ['guerras', 5.2513549064769904e-14], ['salarios', 8.237854842718662e-14]]
mueven	[['mueven', 0], ['zapato', 2.964295475749168e-14], ['desesperado', 4.729550084903167e-14], ['carteles', 5.0959236830294685e-14], ['bla', 9.980904991380157e-14]]	[['mueven', 0], ['zapato', 2.9531932455029164e-14], ['desesperado', 4.729550084903167e-14], ['carteles', 5.0959236830294685e-14], ['bla', 9.980904991380157e-14]]
mugre	[['mugre', 0], ['lily', 1.8629593079300122e-07], ['mencionas', 2.278242623221516e-06], ['lujos', 2.337036887789523e-06], ['amarillos', 3.81296544815779e-06]]	[['mugre', 0], ['lily', 1.8629593079300122e-07], ['mencionas', 2.278242623221516e-06], ['lujos', 2.337036887789523e-06], ['amarillos', 3.81296544815779e-06]]
mugrena	[['mugrena', 0], ['revoltosa', 3.996444591602977e-05], ['plurinominal', 0.00281718643431772], ['plurinominales', 0.00281718643431772], ['otilia_norma', 0.003156715179567615]]	[['mugrena', 0], ['revoltosa', 3.996444591602977e-05], ['plurinominal', 0.002817186434317831], ['plurinominales', 0.002817186434317831], ['otilia_norma', 0.003156715179567615]]
mugrero	[['mugrero', 0], ['calladita', 0.0011697254677646152], ['inolvidable', 0.0013278445264230943], ['morenasenadores', 0.001402073479209176], ['liliana', 0.0018282235237241373]]	[['mugrero', 0], ['calladita', 0.0011697254677648372], ['inolvidable', 0.0013278445264229832], ['morenasenadores', 0.001402073479209398], ['liliana', 0.0018282235237242483]]
mugrosa	[['mugrosa', 0], ['mugroso', 2.760180972671833e-11], ['lambe', 9.146386851788257e-06], ['hdspm', 1.8284326933404316e-05], ['rabiosa', 8.759002251912396e-05]]	[['mugrosa', 0], ['mugroso', 2.760180972671833e-11], ['lambe', 9.146386851788257e-06], ['hdspm', 1.8284326933293293e-05], ['rabiosa', 8.7590022519346e-05]]
mugroso	[['mugroso', 0], ['mugrosa', 2.760180972671833e-11], ['lambe', 9.130384532318736e-06], ['hdspm', 1.8316266832796302e-05], ['rabiosa', 8.762045452503919e-05]]	[['mugroso', 0], ['mugrosa', 2.760180972671833e-11], ['lambe', 9.130384532429758e-06], ['hdspm', 1.8316266832796302e-05], ['rabiosa', 8.762045452503919e-05]]
mugrosos	[['mugrosos', 1.1102230246251565e-16], ['cuídate', 6.485430752456445e-05], ['coahuila', 9.16774662654829e-05], ['zedillo', 0.00010028498661818208], ['gppancdmx', 0.00034543529202923917]]	[['mugrosos', 0], ['cuídate', 6.485430752456445e-05], ['coahuila', 9.16774662654829e-05], ['zedillo', 0.00010028498661796004], ['gppancdmx', 0.00034543529202923917]]
mujer	[['mujer', 0], ['año', 2.4028556921962263e-12], ['den', 2.4085178296218146e-12], ['18', 9.600653605446041e-12], ['día', 2.172684254730939e-11]]	[['mujer', 0], ['año', 2.4030777368011513e-12], ['den', 2.4085178296218146e-12], ['18', 9.600653605446041e-12], ['día', 2.172684254730939e-11]]
mujeres	[['mujeres', 2.220446049250313e-16], ['embargo', 2.286815181662405e-11], ['ayudar', 5.2098214631257633e-11], ['internacional', 9.10188591163319e-11], ['veces', 9.285050506235848e-11]]	[['mujeres', 0], ['embargo', 2.2867929772019124e-11], ['ayudar', 5.209799258665271e-11], ['internacional', 9.10188591163319e-11], ['veces', 9.285050506235848e-11]]
mujeresenan	[['mujeresenan', 0], ['morenarcos', 5.295422826900875e-07], ['amlofracasopresidencial', 5.2192990452226695e-05], ['ahuehuete', 6.388942609403259e-05], ['ruizg1', 9.036245575499979e-05]]	[['mujeresenan', 0], ['morenarcos', 5.295422825790652e-07], ['amlofracasopresidencial', 5.2192990452226695e-05], ['ahuehuete', 6.388942609403259e-05], ['ruizg1', 9.036245575499979e-05]]
mujica	[['mujica', 2.220446049250313e-16], ['conafor', 4.506670941595292e-05], ['tijuana', 0.00018818688407840067], ['cuídate', 0.0002607303901172031], ['coahuila', 0.0004892066398778372]]	[['mujica', 0], ['conafor', 4.506670941573088e-05], ['tijuana', 0.00018818688407873374], ['cuídate', 0.0002607303901172031], ['coahuila', 0.0004892066398779482]]
mula	[['mula', 0], ['regala', 3.596248387971457e-08], ['austeridad', 1.0413002482501099e-07], ['morenos', 2.606546242178709e-07], ['seudo', 1.3639454681246832e-06]]	[['mula', 0], ['regala', 3.5962484101759173e-08], ['austeridad', 1.041300249360333e-07], ['morenos', 2.606546242178709e-07], ['seudo', 1.3639454682357055e-06]]
mundial	[['mundial', 2.220446049250313e-16], ['inglés', 6.931122342734852e-13], ['interior', 3.781308599570821e-12], ['evitar', 4.941491660304109e-12], ['arriba', 1.2915002400859521e-11]]	[['mundial', 0], ['inglés', 6.931122342734852e-13], ['interior', 3.781308599570821e-12], ['evitar', 4.941269615699184e-12], ['arriba', 1.2914891378557058e-11]]
mundo	[['mundo', 0], ['15', 1.611455413552676e-11], ['personas', 4.48590053991893e-11], ['toda', 6.383904516127359e-11], ['min', 2.6034630007387705e-10]]	[['mundo', 0], ['15', 1.6114665157829222e-11], ['personas', 4.48590053991893e-11], ['toda', 6.383904516127359e-11], ['min', 2.6034663314078443e-10]]
municipal	[['municipal', 1.1102230246251565e-16], ['inicial', 5.229150445984487e-14], ['nombres', 1.1723955140041653e-13], ['segundos', 4.685141163918161e-13], ['ambas', 4.702904732312163e-13]]	[['municipal', 0], ['inicial', 5.218048215738236e-14], ['nombres', 1.1712852909795402e-13], ['segundos', 4.684030940893535e-13], ['ambas', 4.701794509287538e-13]]
municipales	[['municipales', 2.220446049250313e-16], ['italiana', 1.2545520178264269e-14], ['ciudadano', 2.2093438190040615e-14], ['cumplido', 6.783462680459706e-14], ['extranjera', 1.6697754290362354e-13]]	[['municipales', 0], ['italiana', 1.2434497875801753e-14], ['ciudadano', 2.2093438190040615e-14], ['cumplido', 6.772360450213455e-14], ['extranjera', 1.6686652060116103e-13]]
municipio	[['municipio', 0], ['llama', 3.228528555609955e-13], ['construcción', 7.258638134999273e-13], ['causa', 8.118727912176382e-12], ['documento', 9.722112004340033e-12]]	[['municipio', 0], ['llama', 3.228528555609955e-13], ['construcción', 7.258638134999273e-13], ['causa', 8.118838934478845e-12], ['documento', 9.722112004340033e-12]]
municipios	[['municipios', 0], ['consta', 2.1538326677728037e-14], ['logra', 5.928590951498336e-14], ['viviendo', 8.559819519859957e-14], ['urgente', 1.52433621281034e-13]]	[['municipios', 0], ['consta', 2.1316282072803006e-14], ['logra', 5.928590951498336e-14], ['viviendo', 8.559819519859957e-14], ['urgente', 1.5232259897857148e-13]]
muriendo	[['muriendo', 1.1102230246251565e-16], ['soberanía', 3.774758283725532e-15], ['constitucional', 8.215650382226158e-15], ['claridad', 3.275157922644212e-14], ['martes', 7.349676423018536e-14]]	[['muriendo', 0], ['soberanía', 3.552713678800501e-15], ['constitucional', 8.104628079763643e-15], ['claridad', 3.26405569239796e-14], ['martes', 7.338574192772285e-14]]
murieron	[['murieron', 0], ['amante', 1.1102230246251565e-15], ['cumplan', 1.149080830487037e-13], ['junta', 1.942890293094024e-13], ['eco', 2.2437607327674414e-13]]	[['murieron', 0], ['amante', 1.1102230246251565e-15], ['cumplan', 1.149080830487037e-13], ['junta', 1.942890293094024e-13], ['eco', 2.2437607327674414e-13]]
murió	[['murió', 2.220446049250313e-16], ['encuentran', 3.8413716652030416e-14], ['ésta', 3.863576125695545e-14], ['arte', 1.3817835764484698e-12], ['propuestas', 1.3885559368986833e-12]]	[['murió', 0], ['encuentran', 3.863576125695545e-14], ['ésta', 3.863576125695545e-14], ['arte', 1.3817835764484698e-12], ['propuestas', 1.3885559368986833e-12]]
musica	[['musica', 2.220446049250313e-16], ['presumir', 1.2924023514715444e-06], ['aguantas', 2.4253369070859065e-06], ['clasistas', 3.220037495421657e-06], ['burlas', 4.008414762113333e-06]]	[['musica', 0], ['presumir', 1.2924023514715444e-06], ['aguantas', 2.4253369069748842e-06], ['clasistas', 3.2200374955326794e-06], ['burlas', 4.00841476200231e-06]]
musical	[['musical', 0], ['dra', 7.105427357601002e-15], ['tonto', 6.339373470609644e-14], ['reciente', 1.127986593019159e-13], ['carajo', 1.1313172620930345e-13]]	[['musical', 0], ['dra', 7.105427357601002e-15], ['tonto', 6.361577931102147e-14], ['reciente', 1.127986593019159e-13], ['carajo', 1.1313172620930345e-13]]
mustia	[['mustia', 0], ['burradas', 2.111712146257716e-07], ['farol', 5.458337393848822e-06], ['ñora', 6.296181001785861e-06], ['cómplices', 6.832144938573315e-06]]	[['mustia', 0], ['burradas', 2.111712145147493e-07], ['farol', 5.4583373939598445e-06], ['ñora', 6.2961810015638164e-06], ['cómplices', 6.83214493835127e-06]]
muñeca	[['muñeca', 1.1102230246251565e-16], ['darnos', 4.440892098500626e-16], ['manzana', 5.3290705182007514e-14], ['rendición', 6.228351168147128e-14], ['verlos', 6.23945339839338e-14]]	[['muñeca', 0], ['darnos', 3.3306690738754696e-16], ['manzana', 5.306866057708248e-14], ['rendición', 6.206146707654625e-14], ['verlos', 6.23945339839338e-14]]
mx	[['mx', 0], ['mc', 7.017616487914324e-10], ['tv', 1.2481169542333248e-08], ['qe', 2.9269316081936836e-08], ['cd', 4.978435086400168e-08]]	[['mx', 0], ['mc', 7.017614267468275e-10], ['tv', 1.2481169542333248e-08], ['qe', 2.9269315970914533e-08], ['cd', 4.978435086400168e-08]]
mx_diputados	[['mx_diputados', 0], ['c5_cdmx', 6.952182984854005e-08], ['wow', 7.872729612667939e-07], ['kakas', 1.6039029022696383e-06], ['pndeja', 1.9266478126223063e-06]]	[['mx_diputados', 0], ['c5_cdmx', 6.952182984854005e-08], ['wow', 7.872729612667939e-07], ['kakas', 1.6039029022696383e-06], ['pndeja', 1.9266478127333286e-06]]
mzavalagc	[['mzavalagc', 0], ['bibyrabelo', 3.623016968412607e-05], ['migajas', 0.0009099696641863275], ['lacayos', 0.0013871680400192599], ['gpechaviramx', 0.0018569184705405917]]	[['mzavalagc', 0], ['bibyrabelo', 3.6230169684459135e-05], ['migajas', 0.0009099696641863275], ['lacayos', 0.001387168040019593], ['gpechaviramx', 0.0018569184705407027]]
máxima	[['máxima', 1.1102230246251565e-16], ['militares', 1.787459069646502e-14], ['mejora', 7.138734048339757e-14], ['aceptar', 1.6053824936079764e-13], ['extraño', 1.609823385706477e-13]]	[['máxima', 0], ['militares', 1.787459069646502e-14], ['mejora', 7.138734048339757e-14], ['aceptar', 1.6042722705833512e-13], ['extraño', 1.6087131626818518e-13]]
máximo	[['máximo', 0], ['asunto', 9.85878045867139e-13], ['mejores', 1.5339951531245788e-12], ['existe', 1.5411005804821798e-12], ['toma', 2.207900529072049e-12]]	[['máximo', 0], ['asunto', 9.857670235646765e-13], ['mejores', 1.5339951531245788e-12], ['existe', 1.5412116027846423e-12], ['toma', 2.207900529072049e-12]]
médica	[['médica', 0], ['señalar', 1.1879386363489175e-13], ['logrado', 2.6789681584205027e-13], ['manejar', 3.291811268013589e-13], ['robar', 3.306244167333716e-13]]	[['médica', 0], ['señalar', 1.1868284133242923e-13], ['logrado', 2.6778579353958776e-13], ['manejar', 3.290701044988964e-13], ['robar', 3.306244167333716e-13]]
médico	[['médico', 2.220446049250313e-16], ['red', 6.461498003318411e-14], ['80', 2.582378755278114e-13], ['análisis', 1.6190382368108658e-12], ['abajo', 3.155697925194545e-12]]	[['médico', 0], ['red', 6.461498003318411e-14], ['80', 2.582378755278114e-13], ['análisis', 1.6190382368108658e-12], ['abajo', 3.15547588058962e-12]]
médicos	[['médicos', 2.220446049250313e-16], ['respuestas', 2.7644553313166398e-14], ['eliminar', 8.428813202954188e-13], ['llegue', 1.003308547353754e-12], ['servir', 1.5689671784002712e-12]]	[['médicos', 0], ['respuestas', 2.7977620220553945e-14], ['eliminar', 8.428813202954188e-13], ['llegue', 1.0034195696562165e-12], ['servir', 1.5690782007027337e-12]]
mérito	[['marihuana', 2.220446049250313e-16], ['mérito', 2.220446049250313e-16], ['generoso', 1.5210055437364645e-14], ['pierden', 1.603162047558726e-13], ['gorda', 2.1815882433884326e-13]]	[['mérito', 0], ['marihuana', 2.220446049250313e-16], ['generoso', 1.5210055437364645e-14], ['pierden', 1.603162047558726e-13], ['gorda', 2.1815882433884326e-13]]
méritos	[['méritos', 0], ['aprendió', 1.1102230246251565e-15], ['fina', 2.6645352591003757e-15], ['comporta', 3.774758283725532e-15], ['aprende', 1.2878587085651816e-14]]	[['méritos', 0], ['aprendió', 1.2212453270876722e-15], ['fina', 2.7755575615628914e-15], ['comporta', 3.774758283725532e-15], ['terminando', 1.27675647831893e-14]]
méxico	[['méxico', 0], ['careces', 1.5010804491621954e-06], ['carmen', 2.139416593549548e-06], ['chiquita', 4.180732358083361e-06], ['ratera', 5.233017621897318e-06]]	[['méxico', 0], ['careces', 1.5010804491621954e-06], ['carmen', 2.1394165933275033e-06], ['chiquita', 4.180732358194383e-06], ['ratera', 5.233017621897318e-06]]
mínima	[['mínima', 0], ['celebra', 5.906386491005833e-14], ['utilizan', 1.8063328610651297e-13], ['brillante', 3.682609772681644e-13], ['promedio', 4.4564352208453784e-13]]	[['mínima', 0], ['celebra', 5.906386491005833e-14], ['utilizan', 1.8074430840897548e-13], ['brillante', 3.682609772681644e-13], ['promedio', 4.4564352208453784e-13]]
mínimo	[['mínimo', 2.220446049250313e-16], ['ga', 2.815525590449397e-13], ['blanco', 5.005995618034831e-13], ['amo', 5.020428517354958e-13], ['deja', 7.851497230149107e-13]]	[['mínimo', 0], ['ga', 2.815525590449397e-13], ['blanco', 5.007105841059456e-13], ['amo', 5.020428517354958e-13], ['deja', 7.849276784099857e-13]]
múltiples	[['múltiples', 0], ['títulos', 5.362377208939506e-14], ['crítica', 2.1371793224034263e-13], ['dirigido', 2.7045032879868813e-13], ['espacios', 3.353983757392598e-13]]	[['múltiples', 0], ['títulos', 5.362377208939506e-14], ['crítica', 2.1382895454280515e-13], ['dirigido', 2.7045032879868813e-13], ['espacios', 3.353983757392598e-13]]
música	[['música', 2.220446049250313e-16], ['necesita', 2.2224444506946384e-12], ['viene', 5.698441718493541e-12], ['éxito', 7.150169345493396e-12], ['últimos', 1.0670242467369917e-11]]	[['música', 0], ['necesita', 2.222555472997101e-12], ['viene', 5.6983306961910785e-12], ['éxito', 7.150169345493396e-12], ['últimos', 1.0670242467369917e-11]]
na	[['na', 2.220446049250313e-16], ['11', 6.4079852535314785e-12], ['pon', 1.0360678981413685e-10], ['miembros', 1.5886914006557618e-10], ['ciudad', 1.622260104028328e-10]]	[['na', 0], ['11', 6.4079852535314785e-12], ['pon', 1.0360678981413685e-10], ['miembros', 1.588693621101811e-10], ['ciudad', 1.6222612142513526e-10]]
naca	[['naca', 2.220446049250313e-16], ['naco', 8.334233303486371e-11], ['compañeras', 2.6259248042670436e-07], ['váyanse', 2.914877997861609e-07], ['discriminar', 4.339812472720084e-07]]	[['naca', 0], ['naco', 8.334233303486371e-11], ['compañeras', 2.6259248053772666e-07], ['váyanse', 2.914877997861609e-07], ['discriminar', 4.339812473830307e-07]]
nacas	[['nacas', 0], ['temblando', 6.272908015247936e-08], ['pozole', 8.783897309516675e-08], ['eventualidad', 1.6321240325911646e-07], ['nacos', 2.0833360914185306e-07]]	[['nacas', 0], ['temblando', 6.272908015247936e-08], ['pozole', 8.783897320618905e-08], ['eventualidad', 1.6321240348116106e-07], ['nacos', 2.0833360936389766e-07]]
nacer	[['nacer', 2.220446049250313e-16], ['parientes', 1.2212453270876722e-15], ['héroes', 6.994405055138486e-15], ['complejos', 4.063416270128073e-14], ['gatos', 4.063416270128073e-14]]	[['nacer', 0], ['parientes', 1.1102230246251565e-15], ['héroes', 7.105427357601002e-15], ['complejos', 4.063416270128073e-14], ['gatos', 4.063416270128073e-14]]
nachomierv	[['nachomierv', 0], ['simulacronacional', 0.00015913193287653282], ['simulacronacional2022', 0.00015913193287653282], ['chachalaca', 0.0005036129564566227], ['ericasalinasez', 0.0005191945651710217]]	[['nachomierv', 0], ['simulacronacional', 0.00015913193287653282], ['simulacronacional2022', 0.00015913193287653282], ['chachalaca', 0.0005036129564566227], ['ericasalinasez', 0.0005191945651710217]]
