Palabra 	 Primeras alineaciones 	 Segundas alineaciones 
informar	[['informar', 0], ['robar', 2.986499936241671e-14], ['logrado', 5.306866057708248e-14], ['crítica', 4.0256686872908176e-13], ['títulos', 1.7642554084318363e-12]]	[['informar', 0], ['robar', 2.986499936241671e-14], ['logrado', 5.306866057708248e-14], ['crítica', 4.0245584642661925e-13], ['títulos', 1.7643664307342988e-12]]
informarnos	[['informarnos', 0], ['suelas', 1.6654353263145794e-07], ['populistas', 8.353845037945007e-07], ['ignorantes', 4.097425665872123e-06], ['mmdas', 8.541331378952854e-06]]	[['informarnos', 0], ['suelas', 1.6654353296452484e-07], ['populistas', 8.353845037945007e-07], ['ignorantes', 4.097425665983145e-06], ['mmdas', 8.541331379063877e-06]]
informe	[['informe', 0], ['creo', 7.204459251397566e-12], ['cara', 1.2729484133444657e-11], ['persona', 1.2819301176136833e-11], ['000', 2.0047741244866302e-11]]	[['informe', 0], ['creo', 7.204459251397566e-12], ['cara', 1.272959515574712e-11], ['persona', 1.2819301176136833e-11], ['000', 2.0047741244866302e-11]]
informeedomex	[['informeedomex', 1.1102230246251565e-16], ['aispurodurango', 0.00014825482058355988], ['tamaulipas', 0.0012532411006623834], ['alfonsodurazo', 0.00210977864356765], ['horabuena', 0.003981997843179208]]	[['informeedomex', 0], ['aispurodurango', 0.0001482548205836709], ['tamaulipas', 0.0012532411006623834], ['alfonsodurazo', 0.002109778643567539], ['horabuena', 0.003981997843178764]]
informes	[['informes', 0], ['mejorar', 2.978728375069295e-13], ['habla', 6.699085730588195e-13], ['habitantes', 6.719069745031447e-13], ['funciones', 1.858957432432362e-12]]	[['informes', 0], ['mejorar', 2.97761815204467e-13], ['habla', 6.699085730588195e-13], ['habitantes', 6.719069745031447e-13], ['funciones', 1.859179477037287e-12]]
informé	[['informé', 0], ['enhorabuena', 1.3118363230146812e-06], ['rt', 3.342443795628647e-06], ['put', 3.397676596961219e-06], ['5o', 4.199846682095831e-06]]	[['informé', 0], ['enhorabuena', 1.311836322903659e-06], ['rt', 3.3424437955176245e-06], ['put', 3.397676596961219e-06], ['5o', 4.199846682317876e-06]]
infraestructura	[['infraestructura', 1.1102230246251565e-16], ['fuertes', 7.982503547054876e-14], ['té', 1.2456702336294256e-13], ['realizados', 2.438049762076844e-13], ['compañeros', 6.014078124394473e-13]]	[['infraestructura', 0], ['fuertes', 7.960299086562372e-14], ['té', 1.2434497875801753e-13], ['realizados', 2.4369395390522186e-13], ['compañeros', 6.012967901369848e-13]]
inglaterra	[['inglaterra', 2.220446049250313e-16], ['gobernado', 6.560941978595025e-07], ['gobernación', 1.4702023846124845e-06], ['ofensa', 2.7163097781057743e-06], ['influencer', 3.876662867496883e-06]]	[['inglaterra', 0], ['gobernado', 6.560941978595025e-07], ['gobernación', 1.4702023845014622e-06], ['ofensa', 2.716309777994752e-06], ['influencer', 3.8766628673858605e-06]]
ingleses	[['ingleses', 0], ['creciendo', 6.938893903907228e-14], ['camiones', 1.1501910535116622e-13], ['supervisar', 1.4133139103478243e-13], ['pacífica', 3.391731340229853e-13]]	[['ingleses', 0], ['creciendo', 6.916689443414725e-14], ['camiones', 1.1501910535116622e-13], ['supervisar', 1.4133139103478243e-13], ['pacífica', 3.391731340229853e-13]]
inglés	[['inglés', 2.220446049250313e-16], ['mundial', 6.931122342734852e-13], ['interior', 1.2365664048274994e-12], ['evitar', 1.93300930817486e-12], ['golpe', 1.31188393481807e-11]]	[['inglés', 0], ['mundial', 6.931122342734852e-13], ['interior', 1.2365664048274994e-12], ['evitar', 1.93300930817486e-12], ['golpe', 1.31188393481807e-11]]
ingredientes	[['ingredientes', 0], ['confío', 1.887379141862766e-15], ['sanción', 7.771561172376096e-15], ['nieto', 1.5876189252139739e-13], ['merecen', 2.09277040141842e-13]]	[['ingredientes', 0], ['confío', 1.887379141862766e-15], ['sanción', 7.771561172376096e-15], ['nieto', 1.5876189252139739e-13], ['merecen', 2.09277040141842e-13]]
ingreso	[['ingreso', 2.220446049250313e-16], ['veré', 2.886579864025407e-15], ['perfectamente', 1.021405182655144e-14], ['hablo', 2.3203661214665772e-14], ['oye', 4.085620730620576e-14]]	[['ingreso', 0], ['veré', 2.6645352591003757e-15], ['perfectamente', 1.021405182655144e-14], ['hablo', 2.3203661214665772e-14], ['oye', 4.085620730620576e-14]]
ingresos	[['ingresos', 2.220446049250313e-16], ['diferente', 9.379830245848098e-12], ['economía', 1.067657073861028e-11], ['representantes', 1.3523737685261494e-11], ['cambiar', 1.6710188788238156e-11]]	[['ingresos', 0], ['diferente', 9.379719223545635e-12], ['economía', 1.067657073861028e-11], ['representantes', 1.3523737685261494e-11], ['cambiar', 1.6710077765935694e-11]]
iniciativa	[['iniciativa', 0], ['representante', 1.3025136524902337e-12], ['haría', 2.0339285811132868e-12], ['próxima', 3.4652281044600386e-12], ['ocurre', 7.31936733444627e-12]]	[['iniciativa', 0], ['representante', 1.3026246747926962e-12], ['haría', 2.0339285811132868e-12], ['próxima', 3.465117082157576e-12], ['ocurre', 7.319256312143807e-12]]
iniciativas	[['iniciativas', 2.220446049250313e-16], ['funciona', 1.4721557306529576e-13], ['recibido', 4.085620730620576e-13], ['verdadera', 4.098943406916078e-13], ['llega', 1.9735324485736783e-12]]	[['iniciativas', 0], ['funciona', 1.4732659536775827e-13], ['recibido', 4.085620730620576e-13], ['verdadera', 4.100053629940703e-13], ['llega', 1.9736434708761408e-12]]
inicio	[['inicio', 1.1102230246251565e-16], ['verlo', 4.9182879990894435e-14], ['deuda', 4.4220183070819985e-13], ['regreso', 7.867040352493859e-13], ['situaciones', 1.2225775947172224e-12]]	[['inicio', 0], ['verlo', 4.907185768843192e-14], ['deuda', 4.4220183070819985e-13], ['regreso', 7.865930129469234e-13], ['situaciones', 1.2224665724147599e-12]]
inmediato	[['inmediato', 0], ['humanidad', 2.4236168627567167e-13], ['cumpleaños', 6.722400414105323e-13], ['podamos', 1.1352030426792226e-12], ['compromisos', 2.173705659913594e-12]]	[['inmediato', 0], ['humanidad', 2.4236168627567167e-13], ['cumpleaños', 6.722400414105323e-13], ['podamos', 1.1352030426792226e-12], ['compromisos', 2.173705659913594e-12]]
inocente	[['inocente', 2.220446049250313e-16], ['valle', 2.220446049250313e-15], ['cámaras', 2.5712765250318625e-13], ['solos', 1.1209921879640206e-12], ['tome', 1.5435430711363551e-12]]	[['inocente', 0], ['valle', 2.220446049250313e-15], ['cámaras', 2.5701663020072374e-13], ['solos', 1.1207701433590955e-12], ['tome', 1.5434320488338926e-12]]
inocentes	[['inocentes', 2.220446049250313e-16], ['regrese', 2.8632651805082787e-13], ['estupendo', 4.815037257799304e-13], ['ejemplar', 7.278622149442526e-13], ['ocultar', 1.326716514427062e-12]]	[['inocentes', 0], ['regrese', 2.8632651805082787e-13], ['estupendo', 4.817257703848554e-13], ['ejemplar', 7.278622149442526e-13], ['ocultar', 1.326716514427062e-12]]
inseguridad	[['inseguridad', 1.1102230246251565e-16], ['medicinas', 1.6764367671839864e-14], ['firmes', 6.139533326177116e-14], ['mandado', 6.628031457012185e-14], ['masacre', 3.5560443478743764e-13]]	[['inseguridad', 0], ['medicinas', 1.6542323066914832e-14], ['firmes', 6.128431095930864e-14], ['mandado', 6.628031457012185e-14], ['masacre', 3.554934124849751e-13]]
instituciones	[['instituciones', 2.220446049250313e-16], ['varias', 1.0891287871572786e-13], ['morir', 9.809930645587883e-13], ['función', 1.737721078143295e-12], ['35', 2.713496094486345e-12]]	[['instituciones', 0], ['varias', 1.0891287871572786e-13], ['morir', 9.811040868612508e-13], ['función', 1.737721078143295e-12], ['35', 2.7136071167888076e-12]]
institución	[['institución', 2.220446049250313e-16], ['jornada', 3.986810881428937e-13], ['enorme', 8.179013022413528e-13], ['ocurrió', 9.838796444228137e-13], ['das', 2.0788926136106056e-12]]	[['institución', 0], ['jornada', 3.9890313274781874e-13], ['enorme', 8.180123245438153e-13], ['ocurrió', 9.841016890277388e-13], ['das', 2.079225680517993e-12]]
instrucciones	[['instrucciones', 0], ['perdió', 4.18554080283684e-14], ['soluciones', 2.965405698773793e-13], ['dará', 9.066081219089028e-13], ['luna', 9.128253708468037e-13]]	[['instrucciones', 0], ['perdió', 4.18554080283684e-14], ['soluciones', 2.965405698773793e-13], ['dará', 9.066081219089028e-13], ['luna', 9.128253708468037e-13]]
insulto	[['insulto', 0], ['populista', 1.3558431543048144e-06], ['presidenciable', 5.147109251368853e-06], ['patrios', 5.8497941405333265e-06], ['merecemos', 6.958861494155144e-06]]	[['insulto', 0], ['populista', 1.3558431540827698e-06], ['presidenciable', 5.147109251368853e-06], ['patrios', 5.8497941405333265e-06], ['merecemos', 6.958861494377189e-06]]
integrantes	[['integrantes', 2.220446049250313e-16], ['idiotas', 1.9539925233402755e-14], ['funcionan', 1.2279066652354231e-13], ['frutos', 1.396660564978447e-13], ['pones', 2.1727064591914313e-13]]	[['integrantes', 0], ['idiotas', 1.9539925233402755e-14], ['funcionan', 1.2279066652354231e-13], ['frutos', 1.3988810110276972e-13], ['pones', 2.1738166822160565e-13]]
integridad	[['integridad', 0], ['pretende', 1.3988810110276972e-14], ['jefes', 3.907985046680551e-14], ['usan', 1.268984917146554e-13], ['dignidad', 1.5720758028692217e-13]]	[['integridad', 0], ['pretende', 1.3988810110276972e-14], ['jefes', 3.907985046680551e-14], ['usan', 1.268984917146554e-13], ['dignidad', 1.5720758028692217e-13]]
inteligencia	[['inteligencia', 0], ['zapatos', 3.1086244689504383e-15], ['huevos', 3.219646771412954e-15], ['comentarios', 2.4868995751603507e-13], ['mensajes', 3.0675462170393075e-13]]	[['inteligencia', 0], ['huevos', 3.1086244689504383e-15], ['zapatos', 3.1086244689504383e-15], ['comentarios', 2.4857893521357255e-13], ['mensajes', 3.0664359940146824e-13]]
inteligente	[['inteligente', 0], ['nuevamente', 4.901634653720066e-13], ['hagan', 7.319700401353657e-13], ['recuperación', 1.028510610012745e-12], ['excelente', 1.1844969449725795e-12]]	[['inteligente', 0], ['nuevamente', 4.901634653720066e-13], ['hagan', 7.318590178329032e-13], ['recuperación', 1.02873265461767e-12], ['excelente', 1.1844969449725795e-12]]
intención	[['intención', 1.1102230246251565e-16], ['placer', 1.4765966227514582e-14], ['mando', 5.248024237403115e-13], ['conforme', 1.7611467839628858e-12], ['obligación', 4.705236200663876e-12]]	[['intención', 0], ['placer', 1.454392162258955e-14], ['mando', 5.248024237403115e-13], ['conforme', 1.7611467839628858e-12], ['obligación', 4.7051251783614134e-12]]
intento	[['intento', 2.220446049250313e-16], ['representación', 1.816324868286756e-13], ['acabó', 9.209299989265674e-13], ['aprender', 3.293698647155452e-12], ['universidad', 3.653521929436465e-12]]	[['intento', 0], ['representación', 1.816324868286756e-13], ['acabó', 9.209299989265674e-13], ['aprender', 3.293698647155452e-12], ['universidad', 3.653521929436465e-12]]
interesa	[['interesa', 0], ['blanca', 2.6867397195928788e-14], ['héroe', 2.708944180085382e-14], ['entrevista', 4.796163466380676e-14], ['termina', 1.0769163338864018e-13]]	[['interesa', 0], ['blanca', 2.708944180085382e-14], ['héroe', 2.708944180085382e-14], ['entrevista', 4.796163466380676e-14], ['termina', 1.0769163338864018e-13]]
interesante	[['interesante', 2.220446049250313e-16], ['visión', 4.1300296516055823e-14], ['masa', 3.6914915568786455e-13], ['expresión', 1.7293944054586063e-12], ['límites', 3.68727270938507e-12]]	[['interesante', 0], ['visión', 4.107825191113079e-14], ['masa', 3.6914915568786455e-13], ['expresión', 1.7293944054586063e-12], ['límites', 3.68727270938507e-12]]
intereses	[['intereses', 2.220446049250313e-16], ['perdido', 3.341771304121721e-14], ['conocimiento', 3.0031532816110484e-13], ['hospital', 8.36886115962443e-13], ['error', 2.1445067943659524e-12]]	[['intereses', 0], ['perdido', 3.341771304121721e-14], ['conocimiento', 3.0031532816110484e-13], ['hospital', 8.36664071357518e-13], ['error', 2.14439577206349e-12]]
interior	[['interior', 1.1102230246251565e-16], ['evitar', 7.760458942129844e-14], ['inglés', 1.2365664048274994e-12], ['mundial', 3.781308599570821e-12], ['golpe', 6.300071575537913e-12]]	[['interior', 0], ['evitar', 7.738254481637341e-14], ['inglés', 1.2365664048274994e-12], ['mundial', 3.781308599570821e-12], ['golpe', 6.300071575537913e-12]]
internacional	[['internacional', 2.220446049250313e-16], ['dicho', 1.5581536061404222e-11], ['embargo', 2.2641888364205442e-11], ['dice', 3.978939400184345e-11], ['vas', 7.504130650204388e-11]]	[['internacional', 0], ['dicho', 1.5581091972194372e-11], ['embargo', 2.2641666319600517e-11], ['dice', 3.978939400184345e-11], ['vas', 7.504130650204388e-11]]
internacionales	[['internacionales', 0], ['principal', 7.429612480791548e-13], ['compren', 7.4495964952348e-13], ['calidad', 6.6708860657627156e-12], ['cuanto', 1.4981904605804175e-11]]	[['internacionales', 0], ['principal', 7.429612480791548e-13], ['compren', 7.44737604918555e-13], ['calidad', 6.6706640211577906e-12], ['cuanto', 1.49821266504091e-11]]
intervención	[['intervención', 1.1102230246251565e-16], ['salva', 1.509903313490213e-14], ['delante', 5.950795411990839e-14], ['áreas', 1.3367085216486885e-13], ['comunidades', 1.340039190722564e-13]]	[['intervención', 0], ['salva', 1.4988010832439613e-14], ['delante', 5.950795411990839e-14], ['áreas', 1.3367085216486885e-13], ['comunidades', 1.3389289676979388e-13]]
interés	[['interés', 2.220446049250313e-16], ['precios', 1.511013536514838e-13], ['participación', 6.032951915813101e-13], ['claro', 3.765432410318681e-12], ['trabajar', 5.419220627800314e-12]]	[['interés', 0], ['precios', 1.511013536514838e-13], ['participación', 6.035172361862351e-13], ['claro', 3.765432410318681e-12], ['trabajar', 5.419220627800314e-12]]
inutil	[['inutil', 2.220446049250313e-16], ['ebrard', 3.535146769106934e-05], ['anahi', 5.436615320941751e-05], ['megusta', 7.523563802658284e-05], ['augusto', 0.00012322616022264476]]	[['inutil', 0], ['ebrard', 3.535146769118036e-05], ['anahi', 5.436615320930649e-05], ['megusta', 7.523563802669386e-05], ['augusto', 0.00012322616022253374]]
invasión	[['invasión', 0], ['periodistas', 4.796163466380676e-14], ['aparte', 1.333377852574813e-13], ['beneficiarios', 1.6131540547803525e-13], ['efectivamente', 2.2526425169644426e-13]]	[['invasión', 0], ['periodistas', 4.796163466380676e-14], ['aparte', 1.333377852574813e-13], ['beneficiarios', 1.6131540547803525e-13], ['efectivamente', 2.2526425169644426e-13]]
inversiones	[['inversiones', 2.220446049250313e-16], ['pide', 1.0103029524088925e-14], ['triste', 1.0325074129013956e-14], ['firma', 9.137135492665038e-14], ['límites', 9.14823772291129e-14]]	[['inversiones', 0], ['triste', 1.0103029524088925e-14], ['pide', 1.0325074129013956e-14], ['firma', 9.114931032172535e-14], ['límites', 9.14823772291129e-14]]
inversión	[['inversión', 0], ['cielo', 2.853273173286652e-14], ['duda', 1.3935519405094965e-12], ['venido', 1.819544515058169e-12], ['chicas', 3.465117082157576e-12]]	[['inversión', 0], ['cielo', 2.853273173286652e-14], ['duda', 1.393662962811959e-12], ['venido', 1.8196555373606316e-12], ['chicas', 3.465117082157576e-12]]
invertir	[['invertir', 0], ['gritar', 6.8833827526759706e-15], ['cumpla', 1.554312234475219e-14], ['corregir', 8.493206138382448e-14], ['genera', 1.2512213487525514e-13]]	[['invertir', 0], ['gritar', 6.994405055138486e-15], ['cumpla', 1.554312234475219e-14], ['corregir', 8.493206138382448e-14], ['genera', 1.2512213487525514e-13]]
investidura	[['investidura', 0], ['mario', 5.33430111637756e-07], ['potus', 1.3925891768629128e-06], ['ocúpate', 3.3403920766117423e-06], ['notan', 3.7105719518093494e-06]]	[['investidura', 0], ['mario', 5.334301117487783e-07], ['potus', 1.3925891769739351e-06], ['ocúpate', 3.3403920766117423e-06], ['notan', 3.7105719518093494e-06]]
investigación	[['investigación', 0], ['debería', 2.822186928597148e-13], ['único', 1.127764548414234e-12], ['cambio', 2.536082455151245e-12], ['nacionales', 1.3769874129820892e-11]]	[['investigación', 0], ['debería', 2.822186928597148e-13], ['único', 1.1278755707166965e-12], ['cambio', 2.536082455151245e-12], ['nacionales', 1.3770096174425817e-11]]
invita	[['invita', 1.1102230246251565e-16], ['repetir', 1.4210854715202004e-14], ['parado', 7.138734048339757e-14], ['comunicado', 2.254862963013693e-13], ['agenda', 2.532418719169982e-13]]	[['invita', 0], ['repetir', 1.4099832412739488e-14], ['parado', 7.127631818093505e-14], ['comunicado', 2.2537527399890678e-13], ['agenda', 2.531308496145357e-13]]
invitación	[['invitación', 0], ['piensan', 1.0436096431476471e-14], ['inútil', 1.1679546219056647e-13], ['darse', 1.673106098110111e-13], ['preocupe', 8.530953721219703e-13]]	[['invitación', 0], ['piensan', 1.0547118733938987e-14], ['inútil', 1.1668443988810395e-13], ['darse', 1.673106098110111e-13], ['preocupe', 8.532063944244328e-13]]
invitado	[['invitado', 2.220446049250313e-16], ['extraordinario', 3.47499806707674e-14], ['dedicado', 5.417888360170764e-14], ['difíciles', 1.3800072196090696e-13], ['exteriores', 1.3855583347321954e-13]]	[['invitado', 0], ['extraordinario', 3.452793606584237e-14], ['dedicado', 5.395683899678261e-14], ['difíciles', 1.3777867735598193e-13], ['exteriores', 1.38222766565832e-13]]
invitados	[['invitados', 2.220446049250313e-16], ['llevando', 1.765254609153999e-14], ['gato', 4.929390229335695e-14], ['revisar', 4.929390229335695e-14], ['hablan', 1.9695356456850277e-13]]	[['invitados', 0], ['llevando', 1.765254609153999e-14], ['gato', 4.907185768843192e-14], ['revisar', 4.9182879990894435e-14], ['hablan', 1.9673151996357774e-13]]
invitamos	[['invitamos', 1.1102230246251565e-16], ['mandaron', 6.525979934224324e-08], ['aceptamos', 3.690663964439622e-07], ['andaba', 3.434179955186245e-06], ['mamaste', 3.4837254452302346e-06]]	[['invitamos', 0], ['mandaron', 6.525979934224324e-08], ['aceptamos', 3.690663963329399e-07], ['andaba', 3.434179955186245e-06], ['mamaste', 3.483725445341257e-06]]
invitan	[['invitan', 0], ['ratero', 1.2783935382509881e-06], ['cantina', 1.7441674300400223e-06], ['patán', 1.854578051863065e-05], ['trasmisión', 2.4035349095119507e-05]]	[['invitan', 0], ['ratero', 1.2783935380289435e-06], ['cantina', 1.744167429929e-06], ['patán', 1.8545780518408606e-05], ['trasmisión', 2.403534909478644e-05]]
invitar	[['invitar', 2.220446049250313e-16], ['senador', 2.4202861936828413e-14], ['vendido', 8.415490526658687e-14], ['servidor', 1.2712053631958042e-13], ['solucionar', 4.759526106568046e-13]]	[['invitar', 0], ['senador', 2.4202861936828413e-14], ['vendido', 8.426592756904938e-14], ['servidor', 1.268984917146554e-13], ['solucionar', 4.759526106568046e-13]]
invitaron	[['invitaron', 0], ['lacra', 4.265815519710614e-07], ['mamada', 5.839934775764277e-07], ['bendito', 2.3650791549645334e-06], ['pendeja', 3.3562384115226607e-06]]	[['invitaron', 0], ['lacra', 4.265815519710614e-07], ['mamada', 5.839934775764277e-07], ['bendito', 2.3650791549645334e-06], ['pendeja', 3.356238411633683e-06]]
invito	[['invito', 0], ['apoyó', 3.6637359812630166e-15], ['culpables', 1.2068124277675452e-13], ['mexicanos', 3.7625458304546555e-13], ['construyendo', 5.676570324908425e-13]]	[['invito', 0], ['apoyó', 3.6637359812630166e-15], ['culpables', 1.2068124277675452e-13], ['mexicanos', 3.7625458304546555e-13], ['construyendo', 5.676570324908425e-13]]
inútil	[['inútil', 0], ['invitación', 1.1679546219056647e-13], ['piensan', 1.9695356456850277e-13], ['preocupe', 3.3872904481313526e-13], ['darse', 5.63660229602192e-13]]	[['inútil', 0], ['invitación', 1.1668443988810395e-13], ['piensan', 1.971756091734278e-13], ['preocupe', 3.388400671155978e-13], ['darse', 5.63660229602192e-13]]
inútiles	[['inútiles', 1.1102230246251565e-16], ['unidas', 9.547918011776346e-15], ['envidia', 1.765254609153999e-14], ['mier', 1.8640644583456378e-13], ['reconociendo', 2.8044233602031454e-13]]	[['inútiles', 0], ['unidas', 9.43689570931383e-15], ['envidia', 1.7541523789077473e-14], ['mier', 1.8640644583456378e-13], ['reconociendo', 2.8044233602031454e-13]]
iphone	[['iphone', 0], ['elimbecildepalacio', 0.0003152957595011774], ['jantoniomtzga', 0.0008984719245177519], ['gobiernojalisco', 0.0013462414056278904], ['alfredo', 0.002362351487975145]]	[['iphone', 0], ['elimbecildepalacio', 0.0003152957595011774], ['jantoniomtzga', 0.0008984719245177519], ['gobiernojalisco', 0.0013462414056278904], ['alfredo', 0.002362351487975145]]
ir	[['ir', 2.220446049250313e-16], ['mejor', 3.064437592570357e-12], ['decir', 2.744426907952402e-11], ['trabajo', 5.896924060166953e-10], ['ven', 8.663268991071504e-10]]	[['ir', 0], ['mejor', 3.064215547965432e-12], ['decir', 2.744426907952402e-11], ['trabajo', 5.896921839720903e-10], ['ven', 8.663268991071504e-10]]
irrespetuoso	[['irrespetuoso', 0], ['neoliberal', 0.0022415606694083934], ['neoliberales', 0.0022415606694083934], ['neoliberalismo', 0.0022415606694083934], ['narcotraficante', 0.004934089040145917]]	[['irrespetuoso', 0], ['neoliberal', 0.0022415606694083934], ['neoliberales', 0.0022415606694083934], ['neoliberalismo', 0.0022415606694083934], ['narcotraficante', 0.004934089040145917]]
irresponsable	[['irresponsable', 0], ['emprendimiento', 3.055739838719873e-06], ['adan', 1.0417042893950956e-05], ['aprendan', 1.8537917918615143e-05], ['clasista', 1.9496130501561737e-05]]	[['irresponsable', 0], ['emprendimiento', 3.055739838719873e-06], ['adan', 1.0417042893950956e-05], ['aprendan', 1.8537917918615143e-05], ['clasista', 1.9496130501339692e-05]]
irse	[['irse', 0], ['oposición', 4.570788192381769e-13], ['bajar', 7.680522884356833e-13], ['viva', 1.0220713164699191e-12], ['parar', 1.4707124407209449e-12]]	[['irse', 0], ['oposición', 4.568567746332519e-13], ['bajar', 7.680522884356833e-13], ['viva', 1.0220713164699191e-12], ['parar', 1.4707124407209449e-12]]
is	[['is', 0], ['recursos', 3.3872904481313526e-13], ['sino', 1.3521406216909782e-12], ['matar', 3.053224340021643e-12], ['uso', 1.6505796729404665e-11]]	[['is', 0], ['recursos', 3.3872904481313526e-13], ['sino', 1.3520295993885156e-12], ['matar', 3.0531133177191805e-12], ['uso', 1.6505685707102202e-11]]
isabel	[['isabel', 1.1102230246251565e-16], ['ridículos', 1.2892855034696282e-06], ['bienvenidas', 4.6866594790584415e-06], ['ándale', 5.5278301558381315e-06], ['realeza', 6.955702073541126e-06]]	[['isabel', 0], ['ridículos', 1.2892855035806505e-06], ['bienvenidas', 4.686659479169464e-06], ['ándale', 5.5278301558381315e-06], ['realeza', 6.95570207376317e-06]]
izquierda	[['izquierda', 0], ['tercera', 8.626432901337466e-14], ['negocios', 1.0587086762825493e-12], ['derecha', 2.1475043965324403e-12], ['exterior', 2.5975888107154788e-12]]	[['izquierda', 0], ['tercera', 8.626432901337466e-14], ['negocios', 1.0587086762825493e-12], ['derecha', 2.1475043965324403e-12], ['exterior', 2.5975888107154788e-12]]
ja	[['ja', 0], ['seguimiento', 6.850076061937216e-14], ['verdadero', 1.5420997812043424e-13], ['fundamental', 2.882472038834294e-12], ['pidió', 3.874012222127021e-12]]	[['ja', 0], ['seguimiento', 6.850076061937216e-14], ['verdadero', 1.5420997812043424e-13], ['fundamental', 2.8825830611367564e-12], ['pidió', 3.874012222127021e-12]]
jabazmonero	[['jabazmonero', 2.220446049250313e-16], ['seguimosdandoresultados', 0.0007347748533493847], ['evoespueblo', 0.0026234287526929467], ['ecatepec', 0.0027145885048449614], ['adan', 0.004810020122790304]]	[['jabazmonero', 0], ['seguimosdandoresultados', 0.0007347748533491627], ['evoespueblo', 0.0026234287526929467], ['ecatepec', 0.0027145885048449614], ['adan', 0.004810020122790415]]
jaimehumbertopb	[['jaimehumbertopb', 0], ['juanzepeda_', 5.796889951537043e-05], ['chairos', 0.0003693491085181577], ['abrahamendieta', 0.00042506648814288894], ['a_encinas_r', 0.0011638054456604152]]	[['jaimehumbertopb', 0], ['juanzepeda_', 5.7968899515481453e-05], ['chairos', 0.0003693491085181577], ['abrahamendieta', 0.00042506648814288894], ['a_encinas_r', 0.0011638054456603042]]
jaja	[['jaja', 0], ['nomas', 1.154596517283224e-07], ['gobernados', 2.181164478143316e-06], ['gobernando', 9.869375869109298e-06], ['chivas', 1.124984483680258e-05]]	[['jaja', 0], ['nomas', 1.154596517283224e-07], ['gobernados', 2.1811644782543382e-06], ['gobernando', 9.86937586922032e-06], ['chivas', 1.1249844836913603e-05]]
jajaja	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajaj	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajaja	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajajaj	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajajaja	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajajajaja	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajajajajaja	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jajajajajajajaja	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]	[['jajaja', 0], ['jajajaj', 0], ['jajajaja', 0], ['jajajajaj', 0], ['jajajajaja', 0]]
jalar	[['jalar', 0], ['incompetentes', 3.625821089925374e-06], ['paseando', 1.518205373607362e-05], ['atenta', 2.0649808648687262e-05], ['nula', 2.5599721814706378e-05]]	[['jalar', 0], ['incompetentes', 3.625821089925374e-06], ['paseando', 1.518205373607362e-05], ['atenta', 2.0649808648687262e-05], ['nula', 2.5599721815039445e-05]]
jaliscienses	[['jaliscienses', 1.1102230246251565e-16], ['mugrena', 7.342001217525151e-05], ['hvasconcelos_', 0.0008415973915916197], ['plurinominal', 0.002422015558300794], ['jtrianat', 0.004634047269167163]]	[['jaliscienses', 0], ['mugrena', 7.342001217502947e-05], ['hvasconcelos_', 0.0008415973915916197], ['plurinominal', 0.002422015558301016], ['jtrianat', 0.004634047269166941]]
jalisco	[['jalisco', 2.220446049250313e-16], ['embchinamex', 0.0007528282689610588], ['elorzaflo', 0.0008259058073240011], ['sheinbaum', 0.0008469760349372191], ['ricardo', 0.0010365285913889188]]	[['jalisco', 0], ['embchinamex', 0.0007528282689613919], ['elorzaflo', 0.0008259058073240011], ['sheinbaum', 0.000846976034937108], ['ricardo', 0.0010365285913886968]]
